tournament_id,level,gender,year,team,shirt_no,position,player_article,player_qid,display_name,source_url,birth_year
seniorw2023,senior,w,2023,Australia,21,DF,Ellie Carpenter,Q23013501,Ellie Carpenter,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2000
seniorw2023,senior,w,2023,Australia,22,DF,Charli Grant,Q64617686,Charli Grant,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2001
seniorw2023,senior,w,2023,Australia,23,MF,Kyra Cooney-Cross,Q73372397,Kyra Cooney-Cross,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2002
seniorw2023,senior,w,2023,Canada,1,GK,Kailen Sheridan,Q27855510,Kailen Sheridan,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1995
seniorw2023,senior,w,2023,Canada,2,DF,Allysha Chapman,Q18763937,Allysha Chapman,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1989
seniorw2023,senior,w,2023,Canada,3,DF,Kadeisha Buchanan,Q16841722,Kadeisha Buchanan,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1995
seniorw2023,senior,w,2023,Canada,4,DF,Shelina Zadorsky,Q18844188,Shelina Zadorsky,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1992
seniorw2023,senior,w,2023,Canada,5,MF,Quinn (soccer),Q15906007,Quinn,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1995
seniorw2023,senior,w,2023,Canada,6,FW,Deanne Rose,Q23013831,Deanne Rose,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1999
seniorw2023,senior,w,2023,Canada,7,MF,Julia Grosso,Q56651138,Julia Grosso,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2000
seniorw2023,senior,w,2023,Canada,8,DF,Jayde Riviere,Q46159342,Jayde Riviere,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2001
seniorw2023,senior,w,2023,Canada,9,FW,Jordyn Huitema,Q30237691,Jordyn Huitema,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2001
seniorw2023,senior,w,2023,Canada,10,DF,Ashley Lawrence,Q15727786,Ashley Lawrence,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1995
seniorw2023,senior,w,2023,Canada,11,FW,Evelyne Viens,Q96761170,Evelyne Viens,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1997
seniorw2023,senior,w,2023,Canada,12,FW,Christine Sinclair,Q262802,Christine Sinclair,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1983
seniorw2023,senior,w,2023,Canada,13,MF,Sophie Schmidt,Q454192,Sophie Schmidt,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1988
seniorw2023,senior,w,2023,Canada,14,DF,Vanessa Gilles,Q74653712,Vanessa Gilles,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1996
seniorw2023,senior,w,2023,Canada,15,FW,Nichelle Prince,Q23013818,Nichelle Prince,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1995
seniorw2023,senior,w,2023,Canada,16,DF,Gabrielle Carle,Q22957440,Gabrielle Carle,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1998
seniorw2023,senior,w,2023,Canada,17,MF,Jessie Fleming,Q16841707,Jessie Fleming,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1998
seniorw2023,senior,w,2023,Canada,18,GK,Sabrina D'Angelo,Q19817368,Sabrina D'Angelo,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1993
seniorw2023,senior,w,2023,Canada,19,FW,Adriana Leon,Q3275756,Adriana Leon,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1992
seniorw2023,senior,w,2023,Canada,20,FW,Cloé Lacasse,Q64148452,Cloé Lacasse,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1993
seniorw2023,senior,w,2023,Canada,21,MF,Simi Awujo,Q114630415,Simi Awujo,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2003
seniorw2023,senior,w,2023,Canada,22,GK,Lysianne Proulx,Q97763123,Lysianne Proulx,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1999
seniorw2023,senior,w,2023,Canada,23,MF,Olivia Smith (soccer),Q78524265,Olivia Smith,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2004
seniorw2023,senior,w,2023,Nigeria,1,GK,Tochukwu Oluehi,Q7812017,Tochukwu Oluehi,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1987
seniorw2023,senior,w,2023,Nigeria,2,DF,Ashleigh Plumptre,Q81212286,Ashleigh Plumptre,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1998
seniorw2023,senior,w,2023,Nigeria,3,DF,Osinachi Ohale,Q16320556,Osinachi Ohale,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1991
seniorw2023,senior,w,2023,Nigeria,4,DF,Glory Ogbonna,Q59156438,Glory Ogbonna,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1998
seniorw2023,senior,w,2023,Nigeria,5,DF,Onome Ebi,Q4945625,Onome Ebi,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1983
seniorw2023,senior,w,2023,Nigeria,6,FW,Ifeoma Onumonu,Q28314439,Ifeoma Onumonu,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1994
seniorw2023,senior,w,2023,Nigeria,7,MF,Toni Payne,Q41616404,Toni Payne,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1995
seniorw2023,senior,w,2023,Nigeria,8,FW,Asisat Oshoala,Q17747951,Asisat Oshoala,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1994
seniorw2023,senior,w,2023,Nigeria,9,FW,Desire Oparanozie,Q1200737,Desire Oparanozie,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1993
seniorw2023,senior,w,2023,Nigeria,10,MF,Christy Ucheibe,Q60194829,Christy Ucheibe,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2000
seniorw2023,senior,w,2023,Nigeria,11,FW,Gift Monday,Q97750566,Gift Monday,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2001
seniorw2023,senior,w,2023,Nigeria,12,FW,Uchenna Kanu,Q63040642,Uchenna Kanu,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1997
seniorw2023,senior,w,2023,Nigeria,13,MF,Deborah Abiodun,Q120002674,Deborah Abiodun,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2003
seniorw2023,senior,w,2023,Nigeria,14,DF,Oluwatosin Demehin,Q117358761,Oluwatosin Demehin,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2002
seniorw2023,senior,w,2023,Nigeria,15,MF,Rasheedat Ajibade,Q50082738,Rasheedat Ajibade,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1999
seniorw2023,senior,w,2023,Nigeria,16,GK,Chiamaka Nnadozie,Q60076556,Chiamaka Nnadozie,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2000
seniorw2023,senior,w,2023,Nigeria,17,FW,Francisca Ordega,Q1441832,Francisca Ordega,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1993
seniorw2023,senior,w,2023,Nigeria,18,MF,Halimatu Ayinde,Q20090190,Halimatu Ayinde,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1995
seniorw2023,senior,w,2023,Nigeria,19,MF,Jennifer Echegini,Q120204247,Jennifer Echegini,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2001
seniorw2023,senior,w,2023,Nigeria,20,DF,Rofiat Imuran,Q117358817,Rofiat Imuran,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2004
seniorw2023,senior,w,2023,Nigeria,21,FW,Esther Okoronkwo,Q107296747,Esther Okoronkwo,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1997
seniorw2023,senior,w,2023,Nigeria,22,DF,Michelle Alozie,Q107296525,Michelle Alozie,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1997
seniorw2023,senior,w,2023,Nigeria,23,GK,Yewande Balogun,Q119862344,Yewande Balogun,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1989
seniorw2023,senior,w,2023,Republic of Ireland,1,GK,Courtney Brosnan,Q71332583,Courtney Brosnan,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1995
seniorw2023,senior,w,2023,Republic of Ireland,2,DF,Claire O'Riordan,Q57242556,Claire O'Riordan,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1994
seniorw2023,senior,w,2023,Republic of Ireland,3,DF,Chloe Mustaki,Q97735690,Chloe Mustaki,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1995
seniorw2023,senior,w,2023,Republic of Ireland,4,DF,Louise Quinn,Q6688920,Louise Quinn,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1990
seniorw2023,senior,w,2023,Republic of Ireland,5,DF,Niamh Fahey,Q3339472,Niamh Fahey,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1987
seniorw2023,senior,w,2023,Republic of Ireland,6,MF,Megan Connolly (footballer),Q21708017,Megan Connolly,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1997
seniorw2023,senior,w,2023,Republic of Ireland,7,DF,Diane Caldwell,Q5271412,Diane Caldwell,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1988
seniorw2023,senior,w,2023,Republic of Ireland,8,MF,Ruesha Littlejohn,Q7377860,Ruesha Littlejohn,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1990
seniorw2023,senior,w,2023,Republic of Ireland,9,FW,Amber Barrett,Q57586519,Amber Barrett,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1996
seniorw2023,senior,w,2023,Republic of Ireland,10,MF,Denise O'Sullivan,Q3023073,Denise O'Sullivan,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1994
seniorw2023,senior,w,2023,Republic of Ireland,11,MF,Katie McCabe,Q22006753,Katie McCabe,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1995
seniorw2023,senior,w,2023,Republic of Ireland,12,MF,Lily Agg,Q35643634,Lily Agg,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1993
seniorw2023,senior,w,2023,Republic of Ireland,13,DF,Áine O'Gorman,Q3576965,Áine O'Gorman,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1989
seniorw2023,senior,w,2023,Republic of Ireland,14,DF,Heather Payne,Q61618739,Heather Payne,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2000
seniorw2023,senior,w,2023,Republic of Ireland,15,MF,Lucy Quinn,Q42582189,Lucy Quinn,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1993
seniorw2023,senior,w,2023,Republic of Ireland,16,GK,Grace Moloney,Q23013749,Grace Moloney,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1993
seniorw2023,senior,w,2023,Republic of Ireland,17,MF,Sinead Farrelly,Q10539488,Sinead Farrelly,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1989
seniorw2023,senior,w,2023,Republic of Ireland,18,FW,Kyra Carusa,Q96196297,Kyra Carusa,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1995
seniorw2023,senior,w,2023,Republic of Ireland,19,FW,Abbie Larkin,Q111307282,Abbie Larkin,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2005
seniorw2023,senior,w,2023,Republic of Ireland,20,FW,Marissa Sheva,Q98093517,Marissa Sheva,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1997
seniorw2023,senior,w,2023,Republic of Ireland,21,MF,"Ciara Grant (footballer, born 1993)",Q15960851,Ciara Grant,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1993
seniorw2023,senior,w,2023,Republic of Ireland,22,DF,Isibeal Atkinson,Q66841114,Isibeal Atkinson,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2001
seniorw2023,senior,w,2023,Republic of Ireland,23,GK,Megan Walsh (footballer),Q57059347,Megan Walsh,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1994
seniorw2023,senior,w,2023,Costa Rica,1,GK,Génesis Pérez,Q120758911,Génesis Pérez,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2005
seniorw2023,senior,w,2023,Costa Rica,2,DF,Gabriela Guillén,Q20090833,Gabriela Guillén,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1992
seniorw2023,senior,w,2023,Costa Rica,3,DF,María Coto,Q27487455,María Coto,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1998
seniorw2023,senior,w,2023,Costa Rica,4,DF,Mariana Benavides,Q20090271,Mariana Benavides,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1994
seniorw2023,senior,w,2023,Costa Rica,5,DF,Valeria del Campo,Q66116305,Valeria del Campo,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2000
seniorw2023,senior,w,2023,Costa Rica,6,DF,Carol Sánchez,Q20640723,Carol Sánchez,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1986
seniorw2023,senior,w,2023,Costa Rica,7,MF,Melissa Herrera,Q20090897,Melissa Herrera,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1996
seniorw2023,senior,w,2023,Costa Rica,8,MF,"Mariela Campos (footballer, born 1998)",Q65583756,Mariela Campos,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1998
seniorw2023,senior,w,2023,Costa Rica,9,FW,María Paula Salas,Q65583730,María Paula Salas,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2002
seniorw2023,senior,w,2023,Costa Rica,10,MF,Gloriana Villalobos,Q17633129,Gloriana Villalobos,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1999
seniorw2023,senior,w,2023,Costa Rica,11,MF,Rocky Rodríguez,Q19662264,Rocky Rodríguez,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1993
seniorw2023,senior,w,2023,Costa Rica,12,DF,María Paula Elizondo,Q65974067,María Paula Elizondo,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1998
seniorw2023,senior,w,2023,Costa Rica,13,MF,Emilie Valenciano,Q27487420,Emilie Valenciano,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1997
seniorw2023,senior,w,2023,Costa Rica,14,MF,Priscila Chinchilla,Q65583780,Priscila Chinchilla,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2001
seniorw2023,senior,w,2023,Costa Rica,15,MF,Cristín Granados,Q20090809,Cristín Granados,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1989
seniorw2023,senior,w,2023,Costa Rica,16,MF,Katherine Alvarado,Q19609554,Katherine Alvarado,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1991
seniorw2023,senior,w,2023,Costa Rica,17,FW,Sofía Varela,Q65974094,Sofía Varela,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1998
seniorw2023,senior,w,2023,Costa Rica,18,GK,Priscilla Tapia,Q65965794,Priscilla Tapia,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1991
seniorw2023,senior,w,2023,Costa Rica,19,MF,Alexandra Pinell,Q113648531,Alexandra Pinell,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2002
seniorw2023,senior,w,2023,Costa Rica,20,DF,Fabiola Villalobos,Q65584836,Fabiola Villalobos,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1998
seniorw2023,senior,w,2023,Costa Rica,21,MF,Sheika Scott,Q115674488,Sheika Scott,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2006
seniorw2023,senior,w,2023,Costa Rica,22,FW,Catalina Estrada,Q97743430,Catalina Estrada,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1998
seniorw2023,senior,w,2023,Costa Rica,23,GK,Daniela Solera,Q65583701,Daniela Solera,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1997
seniorw2023,senior,w,2023,Japan,1,GK,Ayaka Yamashita (footballer),Q21019784,Ayaka Yamashita,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1995
seniorw2023,senior,w,2023,Japan,2,DF,Risa Shimizu (footballer),Q22130240,Risa Shimizu,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1996
seniorw2023,senior,w,2023,Japan,3,DF,Moeka Minami,Q56702946,Moeka Minami,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1998
seniorw2023,senior,w,2023,Japan,4,DF,Saki Kumagai,Q220950,Saki Kumagai,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1990
seniorw2023,senior,w,2023,Japan,5,DF,Shiori Miyake,Q17230467,Shiori Miyake,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1995
seniorw2023,senior,w,2023,Japan,6,MF,Hina Sugita,Q17159923,Hina Sugita,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1997
seniorw2023,senior,w,2023,Japan,7,MF,Hinata Miyazawa,Q47581446,Hinata Miyazawa,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1999
seniorw2023,senior,w,2023,Japan,8,MF,Hikaru Naomoto,Q1618035,Hikaru Naomoto,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1994
seniorw2023,senior,w,2023,Japan,9,FW,Riko Ueki,Q27917637,Riko Ueki,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1999
seniorw2023,senior,w,2023,Japan,10,MF,Fūka Nagano,Q27778123,Fūka Nagano,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1999
seniorw2023,senior,w,2023,Japan,11,FW,Mina Tanaka,Q1726206,Mina Tanaka,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1994
seniorw2023,senior,w,2023,Japan,12,DF,Hana Takahashi,Q57887947,Hana Takahashi,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2000
seniorw2023,senior,w,2023,Japan,13,MF,Jun Endō,Q56239504,Jun Endō,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2000
seniorw2023,senior,w,2023,Japan,14,MF,Yui Hasegawa,Q18121626,Yui Hasegawa,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1997
seniorw2023,senior,w,2023,Japan,15,MF,Aoba Fujino,Q108907747,Aoba Fujino,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2004
seniorw2023,senior,w,2023,Japan,16,MF,Honoka Hayashi,Q47465048,Honoka Hayashi,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1998
seniorw2023,senior,w,2023,Japan,17,DF,Kiko Seike,Q78203143,Kiko Seike,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1996
seniorw2023,senior,w,2023,Japan,18,GK,Momoko Tanaka,Q98084017,Momoko Tanaka,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2000
seniorw2023,senior,w,2023,Japan,19,DF,Miyabi Moriya,Q23948852,Miyabi Moriya,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1996
seniorw2023,senior,w,2023,Japan,20,FW,Maika Hamano,Q98093291,Maika Hamano,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2004
seniorw2023,senior,w,2023,Japan,21,GK,Chika Hirao,Q27778122,Chika Hirao,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1996
seniorw2023,senior,w,2023,Japan,22,FW,Remina Chiba,Q98071515,Remina Chiba,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1999
seniorw2023,senior,w,2023,Japan,23,DF,Rion Ishikawa,Q116758858,Rion Ishikawa,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2003
seniorw2023,senior,w,2023,Spain,1,GK,Misa Rodríguez,Q55846245,Misa Rodríguez,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1999
seniorw2023,senior,w,2023,Spain,2,DF,Ona Batlle,Q50375727,Ona Batlle,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1999
seniorw2023,senior,w,2023,Spain,3,MF,Teresa Abelleira,Q65275611,Teresa Abelleira,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2000
seniorw2023,senior,w,2023,Spain,4,DF,Irene Paredes,Q10524460,Irene Paredes,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1991
seniorw2023,senior,w,2023,Spain,5,DF,Ivana Andrés,Q20870088,Ivana Andrés,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1994
seniorw2023,senior,w,2023,Spain,6,MF,Aitana Bonmatí,Q27995553,Aitana Bonmatí,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1998
seniorw2023,senior,w,2023,Spain,7,MF,Irene Guerrero,Q55238648,Irene Guerrero,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1996
seniorw2023,senior,w,2023,Spain,8,FW,Mariona Caldentey,Q27910301,Mariona Caldentey,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1996
seniorw2023,senior,w,2023,Spain,9,FW,Esther González,Q5401181,Esther González,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1992
seniorw2023,senior,w,2023,Spain,10,MF,Jenni Hermoso,Q6178420,Jenni Hermoso,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1990
seniorw2023,senior,w,2023,Spain,11,MF,Alexia Putellas,Q4721366,Alexia Putellas,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1994
seniorw2023,senior,w,2023,Spain,12,DF,Oihane Hernández,Q87823058,Oihane Hernández,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2000
seniorw2023,senior,w,2023,Spain,13,GK,Enith Salón,Q98068903,Enith Salón,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2001
seniorw2023,senior,w,2023,Spain,14,DF,Laia Codina,Q66588148,Laia Codina,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2000
seniorw2023,senior,w,2023,Spain,15,MF,Eva Navarro (footballer),Q55443390,Eva Navarro,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2001
seniorw2023,senior,w,2023,Spain,16,MF,María Pérez (Spanish footballer),Q98834876,María Pérez,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2001
seniorw2023,senior,w,2023,Spain,17,FW,Alba Redondo,Q23014108,Alba Redondo,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1996
seniorw2023,senior,w,2023,Spain,18,FW,Salma Paralluelo,Q61762234,Salma Paralluelo,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2003
seniorw2023,senior,w,2023,Spain,19,DF,Olga Carmona,Q78535734,Olga Carmona,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2000
seniorw2023,senior,w,2023,Spain,20,DF,Rocío Gálvez,Q50231418,Rocío Gálvez,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1997
seniorw2023,senior,w,2023,Spain,21,MF,Claudia Zornoza,Q5129284,Claudia Zornoza,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1990
seniorw2023,senior,w,2023,Spain,22,MF,Athenea del Castillo,Q91913349,Athenea del Castillo,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2000
seniorw2023,senior,w,2023,Spain,23,GK,Cata Coll,Q65619766,Cata Coll,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2001
seniorw2023,senior,w,2023,Zambia,1,GK,Catherine Musonda,Q87447686,Catherine Musonda,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1998
seniorw2023,senior,w,2023,Zambia,2,DF,Judith Soko,Q120488061,Judith Soko,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2004
seniorw2023,senior,w,2023,Zambia,3,DF,Lushomo Mweemba,Q64745627,Lushomo Mweemba,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2001
seniorw2023,senior,w,2023,Zambia,4,MF,Susan Banda,Q27554379,Susan Banda,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1990
seniorw2023,senior,w,2023,Zambia,5,DF,,,Mary Mulenga,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1998
seniorw2023,senior,w,2023,Zambia,6,MF,Mary Wilombe,Q97762923,Mary Wilombe,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1997
seniorw2023,senior,w,2023,Zambia,7,FW,Ochumba Lubandji,Q64745554,Ochumba Lubandji,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2001
seniorw2023,senior,w,2023,Zambia,8,DF,Margaret Belemu,Q64685435,Margaret Belemu,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1997
seniorw2023,senior,w,2023,Zambia,9,MF,Hellen Mubanga,Q27554712,Hellen Mubanga,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,1995
seniorw2023,senior,w,2023,Zambia,10,MF,Comfort Selemani,Q120897666,Comfort Selemani,https://en.wikipedia.org/wiki/2023_FIFA_Women%27s_World_Cup_squads,2004
